"","Watershed","Site.ID","Date","Observer","Start.Time","End.time","Spp","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","Temp","cloudcover","Precip","TTD","YMax","Day","BStrm","BFresh","BSwamp","BImp","BSalt","BForest","km"
"891","Pawcatuck",4046,"2021-06-21","Amy Mayer","2021-06-21 08:51:00","2021-06-21 10:21:00",NA,"N","foot",0,0,0,0,0,1,21.9,43,0,NA,90,171,0,0.737011715,25.32754367,0,0,0,2496
"892","Pawcatuck",4046,"2021-06-21","John Crockett","2021-06-21 08:48:00","2021-06-21 10:19:00",NA,"N","foot",0,0.362637362637363,0,0,0,0.637362637362637,21.4,94,0,NA,91,171,0,0.737011715,25.32754367,0,0,0,2496
"894","Pawcatuck",4335,"2021-07-26","Amy Mayer","2021-07-26 10:21:00","2021-07-26 11:39:00",NA,"N","kayak",0.91025641025641,0.0128205128205128,0,0,0,0.0769230769230769,23.7,19,0.4,NA,78,206,0,25.18092398,0,0,0,0,1524
"897","Pawcatuck",4335,"2021-07-26","John Crockett","2021-07-26 10:14:00","2021-07-26 11:38:00",NA,"N","kayak",0.964285714285714,0,0,0,0,0.0357142857142857,23.7,19,0.4,NA,84,206,0,25.18092398,0,0,0,0,1524
"900","Pawcatuck",4337,"2021-07-26","Amy Mayer","2021-07-26 09:43:00","2021-07-26 10:07:00",NA,"N","kayak",1,0,0,0,0,0,23.7,19,0.4,NA,24,206,1,3.598787621,0,0.122017894,0,0,1622
"902","Pawcatuck",4337,"2021-07-26","John Crockett","2021-07-26 09:40:00","2021-07-26 10:06:00",NA,"N","kayak",1,0,0,0,0,0,23.7,19,0.4,NA,26,206,1,3.598787621,0,0.122017894,0,0,1622
"904","Quinebaug",5589,"2021-06-23","Amy Mayer","2021-06-23 12:30:00","2021-06-23 13:48:00",NA,"N","foot",0,0.974358974358974,0,0,0,0.0256410256410256,20.5,8,0,NA,78,173,3,6.60766010508215,14.6079646119663,0,0,13.2529328757064,1508
"907","Quinebaug",5589,"2021-06-23","John Crockett","2021-06-23 12:25:00","2021-06-23 13:46:00",NA,"N","foot",0,0.91358024691358,0,0,0,0.0864197530864197,19.3,1,0,NA,81,173,3,6.60766010508215,14.6079646119663,0,0,13.2529328757064,1508
"911","Quinebaug",5632,"2021-06-23","Amy Mayer","2021-06-23 08:27:00","2021-06-23 09:20:00",NA,"N","foot",0.0943396226415094,0,0.0943396226415094,0,0,0.811320754716981,13.6,18,0,NA,53,173,3,7.06217243637554,2.15243597825137,1.10212099911895,0,7.23814113470693,1111
"912","Quinebaug",5632,"2021-06-23","John Crockett","2021-06-23 08:25:00","2021-06-23 09:19:00",NA,"N","foot",0.0740740740740741,0.037037037037037,0.0740740740740741,0,0,0.814814814814815,13.6,18,0,NA,54,173,3,7.06217243637554,2.15243597825137,1.10212099911895,0,7.23814113470693,1111
"915","Quinebaug",5756,"2021-07-29","Amy Mayer","2021-07-29 10:16:00","2021-07-29 10:54:00",NA,"N","kayak",0.736842105263158,0.263157894736842,0,0,0,0,21.1,16,7.3,NA,38,209,4,1.50375065825907,17.6022056773068,0,0,8.44224155018902,1214
"916","Quinebaug",5756,"2021-07-29","John Crockett","2021-07-29 10:19:00","2021-07-29 10:53:00",NA,"N","kayak",0.529411764705882,0.470588235294118,0,0,0,0,21.1,16,7.3,NA,34,209,4,1.50375065825907,17.6022056773068,0,0,8.44224155018902,1214
"919","Quinebaug",5761,"2021-07-15","John Crockett","2021-07-15 13:06:00","2021-07-15 13:56:00",NA,"N","kayak",0.58,0.42,0,0,0,0,28.2,15,0.5,NA,50,195,4,7.88970779427315,20.207751852055,0,0,1.55704380922536,920
"921","Quinebaug",5761,"2021-07-15","Kylie Rezendes","2021-07-15 13:06:00","2021-07-15 14:00:00",NA,"N","kayak",0.62962962962963,0.37037037037037,0,0,0,0,28.2,15,0.5,NA,54,195,4,7.88970779427315,20.207751852055,0,0,1.55704380922536,920
"923","Quinebaug",5771,"2021-07-29","Amy Mayer","2021-07-29 09:11:00","2021-07-29 10:04:00",NA,"N","kayak",0.471698113207547,0.528301886792453,0,0,0,0,19.8,27,7.3,NA,53,209,4,3.78100501795741,29.6338750155916,0,0,11.5002675732545,1214
"924","Quinebaug",5771,"2021-07-29","John Crockett","2021-07-29 09:10:00","2021-07-29 10:02:00",NA,"N","kayak",0.653846153846154,0.346153846153846,0,0,0,0,19.8,27,7.3,NA,52,209,4,3.78100501795741,29.6338750155916,0,0,11.5002675732545,1214
"927","Quinebaug",6221,"2021-07-15","John Crockett","2021-07-15 10:32:00","2021-07-15 11:35:00",NA,"N","foot",0,0,0,0,0,1,26.3,16,0.5,NA,63,195,4,6.08676540912312,0,0,0,69.093177365843,1016
"928","Quinebaug",6221,"2021-07-15","Kylie Rezendes","2021-07-15 10:31:00","2021-07-15 11:34:00",NA,"N","foot",0,0,0,0.0317460317460317,0,0.968253968253968,26.3,16,0.5,NA,63,195,4,6.08676540912312,0,0,0,69.093177365843,1016
"930","Quinebaug",6824,"2021-07-15","John Crockett","2021-07-15 08:46:00","2021-07-15 09:52:00",NA,"N","kayak",0.712121212121212,0,0.0606060606060606,0,0,0.227272727272727,23.4,3,0.5,NA,66,195,1,29.8608265206969,0,3.88258313325835,0,0,919
"931","Quinebaug",6824,"2021-07-15","Kylie Rezendes","2021-07-15 08:45:00","2021-07-15 09:54:00",NA,"N","kayak",0.652173913043478,0,0.0289855072463768,0,0,0.318840579710145,23.4,3,0.5,NA,69,195,1,29.8608265206969,0,3.88258313325835,0,0,919
"932","Quinebaug",6831,"2021-06-23","Amy Mayer","2021-06-23 10:02:00","2021-06-23 11:17:00",NA,"N","foot",0.0266666666666667,0,0,0,0,0.973333333333333,16.4,0,0,NA,75,173,0,71.1883169521881,0,0,0,0,1309
"935","Quinebaug",9630,"2021-06-08","Kylie Rezendes","2021-06-08 10:21:00","2021-06-08 11:52:00",NA,"N","foot",0.0769230769230769,0,0,0,0,0.923076923076923,25.5,34,0.3,NA,91,158,2,0,20.9727583092485,0,0,10.2324215710153,892
"936","Quinebaug",9630,"2021-06-08","John Crockett","2021-06-08 10:20:00","2021-06-08 12:00:00",NA,"N","foot",0.09,0,0,0,0,0.91,25.5,34,0.3,NA,100,158,2,0,20.9727583092485,0,0,10.2324215710153,892
"939","Quinebaug",9698,"2021-06-22","Kylie Rezendes","2021-06-22 12:35:00","2021-06-22 13:02:00",NA,"N","foot",0.407407407407407,0,0,0,0,0.592592592592593,27.6,100,9.1,NA,27,172,3,5.28331487186492,0,0,0,14.699237819331,807
"941","Quinebaug",9698,"2021-06-22","John Crockett","2021-06-22 12:36:00","2021-06-22 13:02:00",NA,"N","foot",0.384615384615385,0,0,0,0,0.615384615384615,27.6,100,9.1,NA,26,172,3,5.28331487186492,0,0,0,14.699237819331,807
"943","Quinebaug",10122,"2021-06-08","Kylie Rezendes","2021-06-08 08:43:00","2021-06-08 09:42:00",NA,"N","foot",0,0,0,0,0,1,23.3,29,0.3,NA,59,158,2,57.3003167760994,0,0,0,20.6800211403351,991
"945","Quinebaug",10122,"2021-06-08","John Crockett","2021-06-08 08:42:00","2021-06-08 09:36:00",NA,"N","foot",0.0555555555555556,0,0,0,0,0.944444444444444,23.3,29,0.3,NA,54,158,2,57.3003167760994,0,0,0,20.6800211403351,991
"947","Quinebaug",10392,"2021-06-22","Kylie Rezendes","2021-06-22 09:08:00","2021-06-22 10:34:00",NA,"N","foot",0.0348837209302326,0,0,0,0,0.965116279069767,23.3,38,9.1,NA,86,172,0,0,53.0103945758344,0,0,0,788
"950","Quinebaug",10392,"2021-06-22","John Crockett","2021-06-22 09:10:00","2021-06-22 10:34:00",NA,"N","foot",0.119047619047619,0,0,0,0,0.880952380952381,23.3,38,9.1,NA,84,172,0,0,53.0103945758344,0,0,0,788
"956","Quinebaug",6831,"2021-06-23","John Crockett","2021-06-23 10:01:00","2021-06-23 11:23:00",NA,"N","foot",0,0,0,0,0,1,16.4,0,0,NA,82,173,0,71.1883169521881,0,0,0,0,1309
"959","Blackstone",132,"2023-01-04","Chris Boylston","2023-01-04 11:17:00","2023-01-04 11:42:00",NA,"None","foot",0,0,0,0,0,1,7.9,100,5.3,NA,25,3,3,0,0,2.17331798700865,0,33.7283681169514,1965
"960","Blackstone",133,"2023-01-04","Chris Boylston","2023-01-04 11:42:00","2023-01-04 12:17:00",NA,"None","foot",0,0,0,0,0,1,8.9,100,5.3,NA,35,3,3,0,0,0,0,44.1012814896232,1965
"961","Blackstone",114,"2023-01-04","Chris Boylston","2023-01-04 13:12:00","2023-01-04 13:56:00",NA,"None","foot",0,0,0,0,0,1,10,100,5.3,NA,44,3,3,0,10.45193294055,0,0,35.8143336018082,1865
"962","Blackstone",132,"2023-01-04","John Crockett","2023-01-04 11:17:00","2023-01-04 11:42:00",NA,"none","foot",0,0,0,0,0,1,7.9,100,5.3,NA,25,3,3,0,0,2.17331798700865,0,33.7283681169514,1965
"963","Blackstone",133,"2023-01-04","John Crockett","2023-01-04 11:42:00","2023-01-04 12:15:00",NA,"none","foot",0,0,0,0,0,1,8.9,100,5.3,NA,33,3,3,0,0,0,0,44.1012814896232,1965
"964","Blackstone",114,"2023-01-04","John Crockett","2023-01-04 13:12:00","2023-01-04 13:49:00",NA,"none","foot",0,0,0,0,0,1,10,100,5.3,NA,37,3,3,0,10.45193294055,0,0,35.8143336018082,1865
"965","Blackstone",130,"2023-01-05","Chris Boylston","2023-01-05 10:51:00","2023-01-05 11:06:00",NA,"none","foot",0.666666666666667,0,0,0,0,0.333333333333333,5.4,100,2,NA,15,4,1,2.15581849251569,0,0,0,4.96465252180565,1769
"966","Blackstone",128,"2023-01-05","Chris Boylston","2023-01-05 11:18:00","2023-01-05 11:46:00",NA,"none","foot",0,0,0,0,0,1,5.4,100,2,NA,28,4,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232,1769
"969","Blackstone",126,"2023-01-05","Chris Boylston","2023-01-05 12:00:00","2023-01-05 12:15:00",NA,"none","foot",0,0,0,0,0,1,5.5,100,2,NA,15,4,1,0,0,0,0,23.7868662452533,1769
"970","Blackstone",130,"2023-01-05","John Crockett","2023-01-05 10:50:00","2023-01-05 11:05:00",NA,"none","foot",0.733333333333333,0,0,0,0,0.266666666666667,5.4,100,2,NA,15,4,1,2.15581849251569,0,0,0,4.96465252180565,1769
"971","Blackstone",128,"2023-01-05","John Crockett","2023-01-05 11:18:00","2023-01-05 11:43:00",NA,"none","foot",0,0,0,0,0,1,5.4,100,2,NA,25,4,2,0.015108999340385,0,0.385233765142195,0,2.77478026095232,1769
"973","Blackstone",126,"2023-01-05","John Crockett","2023-01-05 11:59:00","2023-01-05 12:15:00",NA,"none","foot",0,0,0,0,0,1,5.5,100,2,NA,16,4,1,0,0,0,0,23.7868662452533,1769
"974","Blackstone",139,"2023-01-06","Chris Boylston","2023-01-06 12:08:00","2023-01-06 12:45:00",NA,"none","foot",0,0,0,0,0,1,2.8,100,7.7,NA,37,5,1,0,0.001757502340931,2.1275497537278,0,5.50156692607271,2652
"975","Blackstone",163,"2023-01-06","Chris Boylston","2023-01-06 10:04:00","2023-01-06 10:23:00",NA,"none","foot",0.722222222222222,0,0.0555555555555556,0,0,0.222222222222222,2.7,100,7.7,NA,19,5,0,3.80960607088011,0,5.89233804605284,0,0,2945
"976","Blackstone",144,"2023-01-06","Chris Boylston","2023-01-06 10:48:00","2023-01-06 10:59:00",NA,"none","foot",0,0,0,0,0.545454545454545,0.454545454545455,2.8,100,7.7,NA,11,5,0,0,27.1777570260756,0,0,49.8570433925316,2847
"977","Blackstone",139,"2023-01-06","John Crockett","2023-01-06 12:09:00","2023-01-06 12:30:00",NA,"none","foot",0,0,0,0,0,1,2.8,100,7.7,NA,21,5,1,0,0.001757502340931,2.1275497537278,0,5.50156692607271,2652
"979","Blackstone",163,"2023-01-06","John Crockett","2023-01-06 10:04:00","2023-01-06 10:21:00",NA,"none","foot",0.625,0,0.125,0,0,0.25,2.7,100,7.7,NA,17,5,0,3.80960607088011,0,5.89233804605284,0,0,2945
"980","Blackstone",144,"2023-01-06","John Crockett","2023-01-06 10:48:00","2023-01-06 10:58:00",NA,"none","foot",0,0,0,0,1,0,2.8,100,7.7,NA,10,5,0,0,27.1777570260756,0,0,49.8570433925316,2847
"981","Woonasquatucket-Moshassuck",69,"2023-01-09","Chris Boylston","2023-01-09 10:12:00","2023-01-09 10:29:00",NA,"none","foot",0.823529411764706,0,0.117647058823529,0,0,0.0588235294117647,-0.5,18,1,NA,17,8,0,1.49549666800979,0,5.44673523163513,0,0,3642
"982","Woonasquatucket-Moshassuck",66,"2023-01-09","Chris Boylston","2023-01-09 10:37:00","2023-01-09 11:20:00",NA,"none","foot",0.13953488372093,0,0,0,0,0.86046511627907,1,7,1,NA,43,8,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168,3740
"984","Woonasquatucket-Moshassuck",67,"2023-01-09","Chris Boylston","2023-01-09 11:55:00","2023-01-09 12:14:00",NA,"none","foot",0,0,0,0,0,1,2.5,6,1,NA,19,8,2,0,0,6.08140090539106,0,5.71073801201744,3738
"985","Woonasquatucket-Moshassuck",69,"2023-01-09","John Crockett","2023-01-09 10:10:00","2023-01-09 10:29:00",NA,"none","foot",0.578947368421053,0,0.210526315789474,0,0,0.210526315789474,0,26,1.1,NA,19,8,0,1.49549666800979,0,5.44673523163513,0,0,3642
"986","Woonasquatucket-Moshassuck",66,"2023-01-09","John Crockett","2023-01-09 10:34:00","2023-01-09 11:16:00",NA,"none","foot",0.19047619047619,0,0,0,0,0.80952380952381,1.3,14,1.1,NA,42,8,1,5.28188571403195,0,5.0222865303452,0,2.65906382003168,3740
"988","Woonasquatucket-Moshassuck",67,"2023-01-09","John Crockett","2023-01-09 11:54:00","2023-01-09 12:14:00",NA,"none","foot",0.1,0,0,0,0,0.9,2.8,6,1.1,NA,20,8,2,0,0,6.08140090539106,0,5.71073801201744,3738
"989","Blackstone",224,"2023-01-10","Chris Boylston","2023-01-10 10:28:00","2023-01-10 11:00:00",NA,"None","foot",0.6875,0,0,0,0,0.3125,-0.4,24,0,NA,32,9,1,50.6331122274282,0,0,0,0,3923
"990","Blackstone",211,"2023-01-10","Chris Boylston","2023-01-10 13:22:00","2023-01-10 13:30:00",NA,"none","foot",0.75,0,0,0,0,0.25,3.2,91,0,NA,8,9,0,1.83708324870127,0,2.87474561709336,0,0,4021
"991","Blackstone",204,"2023-01-10","Chris Boylston","2023-01-10 14:00:00","2023-01-10 14:15:00",NA,"none","foot",0.466666666666667,0,0,0,0,0.533333333333333,3.7,91,0,NA,15,9,0,1.3445251038679,0,5.89802197791759,0,0,3824
"992","Blackstone",224,"2023-01-10","John Crockett","2023-01-10 10:28:00","2023-01-10 10:48:00",NA,"none","foot",0.45,0,0,0,0,0.55,-0.5,24,0,NA,20,9,1,50.6331122274282,0,0,0,0,3923
"993","Blackstone",197,"2023-01-10","John Crockett","2023-01-10 11:13:00","2023-01-10 11:42:00",NA,"none","foot",0.551724137931034,0,0,0,0,0.448275862068966,1.2,26,0,NA,29,9,1,8.60715507309734,0,0,0,0.81760320724079,3922
"994","Blackstone",196,"2023-01-10","John Crockett","2023-01-10 11:59:00","2023-01-10 12:40:00",NA,"none","foot",0.0487804878048781,0,0,0,0,0.951219512195122,2.6,49,0,NA,41,9,0,32.8355223357198,0,0,0,2.14196924235039,3923
"996","Blackstone",225,"2023-01-10","John Crockett","2023-01-10 12:46:00","2023-01-10 13:08:00",NA,"none","foot",0.272727272727273,0,0,0,0,0.727272727272727,3.2,91,0,NA,22,9,4,4.28385935439339,0,4.28515875669723,0,0,4021
"997","Blackstone",211,"2023-01-10","John Crockett","2023-01-10 13:19:00","2023-01-10 13:27:00",NA,"none","foot",0.333333333333333,0,0,0,0,0.666666666666667,3.2,91,0,NA,8,9,0,1.83708324870127,0,2.87474561709336,0,0,4021
"998","Blackstone",204,"2023-01-10","John Crockett","2023-01-10 14:00:00","2023-01-10 14:14:00",NA,"none","foot",0.214285714285714,0,0,0,0,0.785714285714286,3.6,91,0,NA,14,9,0,1.3445251038679,0,5.89802197791759,0,0,3824
"999","Blackstone",76,"2023-01-11","Chris Boylston","2023-01-11 10:11:00","2023-01-11 10:29:00",NA,NA,"foot",0,0,0,0,0,1,-3.6,26,0,NA,18,10,0,1.23056678193658,1.1754227788611,21.5377373110025,0,20.7877393153405,1478
"1000","Blackstone",80,"2023-01-11","Chris Boylston","2023-01-11 10:32:00","2023-01-11 10:48:00",NA,NA,"foot",0,0,0,0,0,1,-2.6,8,0,NA,16,10,1,0,0.6300314552064,6.41620184207961,0,45.8374035129808,1478
"1001","Blackstone",89,"2023-01-11","Chris Boylston","2023-01-11 10:53:00","2023-01-11 11:08:00",NA,NA,"foot",0,0,0,0,0,1,-2.6,8,0,NA,15,10,1,0,0,13.2701699170376,0,6.19138107645337,1380
"1002","Blackstone",76,"2023-01-11","John Crockett","2023-01-11 10:11:00","2023-01-11 10:24:00",NA,"none","foot",0,0,0,0,0,1,-3.6,26,0,NA,13,10,0,1.23056678193658,1.1754227788611,21.5377373110025,0,20.7877393153405,1478
"1003","Blackstone",80,"2023-01-11","John Crockett","2023-01-11 10:25:00","2023-01-11 10:43:00",NA,"none","foot",0,0,0,0,0,1,-3.6,26,0,NA,18,10,1,0,0.6300314552064,6.41620184207961,0,45.8374035129808,1478
"1004","Blackstone",89,"2023-01-11","John Crockett","2023-01-11 10:50:00","2023-01-11 11:05:00",NA,"none","foot",0,0,0,0,0,1,-2.6,8,0,NA,15,10,1,0,0,13.2701699170376,0,6.19138107645337,1380
"1005","Woonasquatucket-Moshassuck",17,"2023-01-13","Chris Boylston","2023-01-13 10:06:00","2023-01-13 10:22:00","Otter",NA,"foot",0.8125,0,0.1875,0,0,0,11.7,100,13.9,1,16,12,0,3.62830689821854,0,61.2762630233716,0,0.097908988119191,3054
"1007","Woonasquatucket-Moshassuck",19,"2023-01-13","Chris Boylston","2023-01-13 10:22:00","2023-01-13 10:44:00","Otter",NA,"foot",0.363636363636364,0,0.454545454545455,0,0,0.181818181818182,11.7,100,13.9,1,22,12,1,2.49562108096429,0,9.50878589848241,0,29.894623995401,3054
"1008","Woonasquatucket-Moshassuck",18,"2023-01-13","Chris Boylston","2023-01-13 10:44:00","2023-01-13 11:17:00","Otter",NA,"foot",0.181818181818182,0,0.454545454545455,0,0,0.363636363636364,11.5,100,13.9,-28,33,12,5,40.8605614652154,0,8.3411298366789,0,9.33373822835589,3053
"1009","Woonasquatucket-Moshassuck",17,"2023-01-13","John Crockett","2023-01-13 10:05:00","2023-01-13 10:10:00",NA,"none","foot",0.8125,0,0.1875,0,0,0,11.6,100,13.9,NA,5,12,0,3.62830689821854,0,61.2762630233716,0,0.097908988119191,3054
"1010","Woonasquatucket-Moshassuck",19,"2023-01-13","John Crockett","2023-01-13 10:11:00","2023-01-13 10:30:00","Otter","none","foot",0.647058823529412,0,0.352941176470588,0,0,0,11.6,100,13.9,0,19,12,1,2.49562108096429,0,9.50878589848241,0,29.894623995401,3054
"1012","Woonasquatucket-Moshassuck",18,"2023-01-13","John Crockett","2023-01-13 10:33:00","2023-01-13 10:51:00",NA,"none","foot",0.0555555555555556,0,0.5,0,0,0.444444444444444,11.4,100,13.9,NA,18,12,5,40.8605614652154,0,8.3411298366789,0,9.33373822835589,3053
"1013","Blackstone",79,"2023-01-20","Chris Boylston","2023-01-20 10:48:00","2023-01-20 11:35:00",NA,NA,"foot",0,0.127659574468085,0,0,0,0.872340425531915,1.4,100,13.2,NA,47,19,0,0,8.5753921442543,0,0,32.9066129985677,1385
"1014","Blackstone",79,"2023-01-20","John Crockett","2023-01-20 10:46:00","2023-01-20 11:30:00",NA,NA,"foot",0,0.25,0,0,0,0.75,1.4,100,13.2,NA,44,19,0,0,8.5753921442543,0,0,32.9066129985677,1385
"1015","Blackstone",101,"2023-01-23","John Crockett","2023-01-23 10:46:00","2023-01-23 11:11:00",NA,NA,"foot",0,0,0,0,0,1,0.9,100,21.1,NA,25,22,0,0,0,0,0,39.3389096541857,1485
"1016","Blackstone",82,"2023-01-23","John Crockett","2023-01-23 12:01:00","2023-01-23 12:22:00",NA,NA,"foot",0,0,0,0,0,1,1.1,100,21.1,NA,21,22,3,0,0,0,0,28.1050983487272,1289
"1017","Blackstone",101,"2023-01-23","Chris Boylston","2023-01-23 10:46:00","2023-01-23 11:26:00",NA,"none","foot",0,0,0,0,0,1,0.9,100,21.1,NA,40,22,0,0,0,0,0,39.3389096541857,1485
"1018","Blackstone",82,"2023-01-23","Chris Boylston","2023-01-23 12:00:00","2023-01-23 12:23:00",NA,"none","foot",0,0,0,0,0,1,1.1,100,21.1,NA,23,22,3,0,0,0,0,28.1050983487272,1289
"1019","Blackstone",115,"2023-01-24","Chris Boylston","2023-01-24 10:52:00","2023-01-24 11:24:00",NA,"snow","foot",0,0,0,0,0.46875,0.53125,-0.1,34,0,NA,32,23,0,0,4.5001498942601,0.238141127471058,0,4.04369894056658,1472
"1021","Blackstone",115,"2023-01-24","John Crockett","2023-01-24 10:52:00","2023-01-24 11:24:00",NA,"light snow","foot",0,0,0,0,0.1875,0.8125,-0.1,34,0,NA,32,23,0,0,4.5001498942601,0.238141127471058,0,4.04369894056658,1472
"1022","Woonasquatucket-Moshassuck",38,"2023-01-25","Chris Boylston","2023-01-25 12:28:00","2023-01-25 13:03:00","Otter","none","kayak",1,0,0,0,0,0,-0.5,90,5.1,11,35,24,0,82.7769581216143,0,4.95953673014778,0,0,2759
"1023","Woonasquatucket-Moshassuck",41,"2023-01-25","Chris Boylston","2023-01-25 13:34:00","2023-01-25 14:14:00",NA,"none","kayak",0.725,0,0,0,0,0.275,1.2,89,5.1,NA,40,24,4,34.9885044063883,0,0,0,0,2757
"1025","Woonasquatucket-Moshassuck",41,"2023-01-25","John Crockett","2023-01-25 13:34:00","2023-01-25 14:13:00",NA,"recent snow","kayak",0.923076923076923,0,0,0,0,0.0769230769230769,1.2,89,5.1,NA,39,24,4,34.9885044063883,0,0,0,0,2757
"1027","Woonasquatucket-Moshassuck",38,"2023-01-25","John Crockett","2023-01-25 12:26:00","2023-01-25 12:56:00",NA,"recent snow","kayak",1,0,0,0,0,0,-0.5,90,5.1,NA,30,24,0,82.7769581216143,0,4.95953673014778,0,0,2759
"1028","Blackstone",180,"2023-01-26","Chris Boylston","2023-01-26 10:46:00","2023-01-26 11:25:00",NA,"none","foot",0,0.0512820512820513,0,0,0,0.948717948717949,9.6,99,29.6,NA,39,25,2,4.58355562799109,0,0,0,30.5402831130751,3733
"1029","Blackstone",182,"2023-01-26","Chris Boylston","2023-01-26 11:48:00","2023-01-26 11:55:00",NA,"none","foot",0,0,1,0,0,0,8.3,91,29.6,NA,7,25,2,2.71735197102048,0,13.5504594584688,0,4.22438542391939,3634
"1030","Blackstone",201,"2023-01-26","Chris Boylston","2023-01-26 11:55:00","2023-01-26 12:05:00",NA,"none","foot",0.3,0,0.7,0,0,0,8.3,91,29.6,NA,10,25,2,5.51399358242391,0,11.4105298178493,0,0,3633
"1031","Blackstone",184,"2023-01-26","Chris Boylston","2023-01-26 12:30:00","2023-01-26 12:53:00",NA,"none","foot",0,0,0,0,0,1,7.4,69,29.6,NA,23,25,2,0,0,0,0,6.36872440755555,3633
"1032","Blackstone",180,"2023-01-26","John Crockett","2023-01-26 10:46:00","2023-01-26 11:25:00",NA,NA,"foot",0,0,0,0,0,1,9.5,99,29.6,NA,39,25,2,4.58355562799109,0,0,0,30.5402831130751,3733
"1033","Blackstone",182,"2023-01-26","John Crockett","2023-01-26 11:48:00","2023-01-26 11:54:00",NA,NA,"foot",0,0,1,0,0,0,8.3,91,29.6,NA,6,25,2,2.71735197102048,0,13.5504594584688,0,4.22438542391939,3634
"1034","Blackstone",201,"2023-01-26","John Crockett","2023-01-26 11:54:00","2023-01-26 12:15:00",NA,NA,"foot",0.0476190476190476,0,0.904761904761905,0,0,0.0476190476190476,8.3,91,29.6,NA,21,25,2,5.51399358242391,0,11.4105298178493,0,0,3633
"1035","Blackstone",184,"2023-01-26","John Crockett","2023-01-26 12:30:00","2023-01-26 12:53:00",NA,NA,"foot",0,0,0,0,0,1,7.3,69,29.6,NA,23,25,2,0,0,0,0,6.36872440755555,3633
"1036","Blackstone",183,"2023-01-26","John Crockett","2023-01-26 10:13:00","2023-01-26 10:19:00",NA,NA,"foot",0.243054425750922,0.000541661259070464,0.00835356007013535,0.0181714383457999,0.0183965775666439,0.714640379978121,10,100,29.6,NA,6,25,1,29.0495672318091,0,0.819327374831156,0,35.817223223051,3830
"1037","Blackstone",98,"2023-01-27","Chris Boylston","2023-01-27 12:27:00","2023-01-27 12:45:00",NA,"none","kayak",0.722222222222222,0,0,0,0,0.277777777777778,0.8,0,0,NA,18,26,0,36.2036217913366,0,8.98673775040152,0,0,983
"1038","Blackstone",97,"2023-01-27","Chris Boylston","2023-01-27 12:52:00","2023-01-27 13:08:00",NA,"none","kayak",0.9375,0,0,0,0,0.0625,2.3,41,0,NA,16,26,0,94.3947849282047,0,0,0,0,983
"1041","Blackstone",99,"2023-01-27","Chris Boylston","2023-01-27 13:20:00","2023-01-27 13:39:00","Otter","none","kayak",0.842105263157895,0,0.157894736842105,0,0,0,2.3,41,0,7,19,26,0,51.3484308995641,0,20.0533762180697,0,0,984
"1043","Blackstone",98,"2023-01-27","John Crockett","2023-01-27 12:27:00","2023-01-27 12:44:00",NA,"none","kayak",0.764705882352941,0,0,0,0,0.235294117647059,0.8,0,0,NA,17,26,0,36.2036217913366,0,8.98673775040152,0,0,983
"1044","Blackstone",97,"2023-01-27","John Crockett","2023-01-27 12:52:00","2023-01-27 13:08:00",NA,"none","kayak",0.9375,0,0,0,0,0.0625,2.3,41,0,NA,16,26,0,94.3947849282047,0,0,0,0,983
"1045","Blackstone",99,"2023-01-27","John Crockett","2023-01-27 13:21:00","2023-01-27 13:39:00",NA,"none","kayak",0.777777777777778,0,0.222222222222222,0,0,0,2.3,41,0,NA,18,26,0,51.3484308995641,0,20.0533762180697,0,0,984
"1047","Blackstone",202,"2023-01-30","Chris Boylston","2023-01-30 12:35:00","2023-01-30 13:22:00",NA,"none","kayak",0.723404255319149,0,0,0,0,0.276595744680851,7.8,14,0,NA,47,29,0,13.2435118791353,0,3.07411806154714,0,0,3339
"1049","Blackstone",172,"2023-01-30","Chris Boylston","2023-01-30 13:53:00","2023-01-30 14:42:00",NA,"none","kayak",0.591836734693878,0,0.102040816326531,0,0,0.306122448979592,9,11,0,NA,49,29,0,26.5406580625041,3.84690636161185,0.006296675573731,0,0,3239
